timestamp,madgwick_roll,madgwick_pitch,madgwick_yaw,gt_roll,gt_pitch,gt_yaw,madgwick_error
8.31,5.07182,-9.74939,-121.555,5.11817,-9.72469,-121.936,0.377107
8.32,5.07617,-9.76227,-121.237,5.13607,-9.75487,-121.65,0.406807
8.33,5.07432,-9.78236,-120.98,5.15372,-9.78482,-121.363,0.377875
8.34,5.09511,-9.82481,-120.726,5.17112,-9.81451,-121.077,0.34582
8.35,5.10804,-9.85921,-120.473,5.18827,-9.84397,-120.79,0.313896
8.36,5.16736,-9.87393,-120.184,5.20516,-9.87317,-120.504,0.315165
8.37,5.1797,-9.89843,-119.863,5.22179,-9.90213,-120.217,0.349558
8.38,5.18477,-9.92238,-119.542,5.23817,-9.93084,-119.931,0.383441
8.39,5.22544,-9.91769,-119.246,5.25429,-9.95931,-119.644,0.396207
8.4,5.27444,-9.96996,-118.947,5.27016,-9.98752,-119.358,0.412076
8.41,5.27783,-9.98825,-118.692,5.28576,-10.0155,-119.071,0.378448
8.42,5.31581,-10.0444,-118.428,5.30111,-10.0432,-118.785,0.35951
8.43,5.34114,-10.0662,-118.177,5.3162,-10.0707,-118.498,0.326643
8.44,5.35386,-10.1018,-117.924,5.33103,-10.0979,-118.212,0.29272
8.45,5.39247,-10.1332,-117.611,5.34559,-10.1248,-117.925,0.326096
8.46,5.39695,-10.179,-117.352,5.3599,-10.1515,-117.639,0.29695
8.47,5.40193,-10.1776,-117.04,5.37394,-10.178,-117.352,0.318498
8.48,5.40032,-10.188,-116.723,5.38772,-10.2042,-117.066,0.346006
8.49,5.42647,-10.1951,-116.409,5.40123,-10.2301,-116.779,0.376891
8.5,5.43815,-10.25,-116.147,5.41448,-10.2558,-116.493,0.350682
8.51,5.4655,-10.2319,-115.867,5.42747,-10.2813,-116.206,0.35201
8.52,5.4796,-10.245,-115.615,5.44018,-10.3064,-115.92,0.320581
8.53,5.51636,-10.2369,-115.35,5.45264,-10.3313,-115.634,0.316232
8.54,5.52884,-10.2797,-115.03,5.46482,-10.356,-115.347,0.34276
8.55,5.52903,-10.2768,-114.771,5.47674,-10.3804,-115.061,0.32095
8.56,5.53232,-10.3255,-114.509,5.48839,-10.4045,-114.774,0.28744
8.57,5.55818,-10.3719,-114.195,5.49977,-10.4284,-114.488,0.313494
8.58,5.5686,-10.4203,-113.877,5.51088,-10.452,-114.201,0.340354
8.59,5.59412,-10.4849,-113.6,5.52172,-10.4754,-113.915,0.335622
8.6,5.56523,-10.4966,-113.325,5.53229,-10.4985,-113.628,0.310767
8.61,5.56944,-10.5143,-113.072,5.54259,-10.5213,-113.342,0.275689
8.62,5.54911,-10.5339,-112.756,5.55261,-10.5439,-113.055,0.298305
8.63,5.57341,-10.5657,-112.44,5.56237,-10.5662,-112.769,0.331351
8.64,5.56063,-10.6017,-112.121,5.57185,-10.5882,-112.482,0.359586
8.65,5.57798,-10.6021,-111.808,5.58106,-10.61,-112.196,0.387531
8.66,5.58783,-10.6282,-111.487,5.58999,-10.6315,-111.909,0.421803
8.67,5.60504,-10.6435,-111.235,5.59866,-10.6528,-111.623,0.388937
8.68,5.60715,-10.6683,-110.981,5.60704,-10.6738,-111.336,0.355339
8.69,5.63052,-10.7056,-110.665,5.61516,-10.6945,-111.05,0.387807
8.7,5.59828,-10.7404,-110.358,5.62299,-10.7149,-110.763,0.402169
8.71,5.58526,-10.7208,-110.079,5.63056,-10.7351,-110.477,0.392038
8.72,5.59698,-10.7804,-109.773,5.63784,-10.755,-110.19,0.412074
8.73,5.62809,-10.7897,-109.463,5.64485,-10.7746,-109.904,0.438084
8.74,5.62366,-10.8451,-109.153,5.65159,-10.794,-109.617,0.462521
8.75,5.65212,-10.8829,-108.894,5.65804,-10.8131,-109.331,0.441522
8.76,5.64477,-10.9166,-108.635,5.66422,-10.8319,-109.044,0.415392
8.77,5.69187,-10.947,-108.364,5.67012,-10.8505,-108.758,0.410223
8.78,5.68504,-10.9363,-108.103,5.67575,-10.8688,-108.472,0.376892
8.79,5.71549,-10.9177,-107.831,5.68109,-10.8868,-108.185,0.363231
8.8,5.72579,-10.9328,-107.579,5.68616,-10.9046,-107.899,0.330728
8.81,5.72941,-10.9524,-107.326,5.69095,-10.922,-107.612,0.297629
8.82,5.72096,-10.9774,-107.005,5.69546,-10.9392,-107.326,0.328743
8.83,5.70308,-10.9913,-106.686,5.69969,-10.9562,-107.039,0.355159
8.84,5.72323,-11.0312,-106.426,5.70364,-10.9728,-106.753,0.335655
8.85,5.76149,-11.0716,-106.13,5.70731,-10.9892,-106.466,0.360488
8.86,5.73399,-11.0831,-105.864,5.71071,-11.0053,-106.18,0.330381
8.87,5.73022,-11.1008,-105.61,5.71382,-11.0211,-105.893,0.298075
8.88,5.72982,-11.1056,-105.356,5.71665,-11.0367,-105.607,0.262455
8.89,5.71589,-11.1168,-105.037,5.7192,-11.0519,-105.32,0.289714
8.9,5.73939,-11.139,-104.724,5.72148,-11.0669,-105.034,0.32194
8.91,5.72464,-11.1487,-104.404,5.72347,-11.0817,-104.747,0.349619
8.92,5.72414,-11.1645,-104.151,5.72518,-11.0961,-104.461,0.316974
8.93,5.69358,-11.1822,-103.884,5.72661,-11.1103,-104.174,0.294413
8.94,5.69793,-11.1978,-103.631,5.72776,-11.1242,-103.888,0.262861
8.95,5.70288,-11.2222,-103.377,5.72863,-11.1378,-103.601,0.236087
8.96,5.66179,-11.2363,-103.101,5.72922,-11.1511,-103.315,0.227877
8.97,5.70444,-11.238,-102.812,5.72953,-11.1642,-103.028,0.22562
8.98,5.72706,-11.2723,-102.551,5.72956,-11.177,-102.742,0.213005
8.99,5.71747,-11.2743,-102.232,5.7293,-11.1895,-102.455,0.236777
9,5.70017,-11.3072,-101.915,5.72877,-11.2017,-102.169,0.271682
9.01,5.65765,-11.3223,-101.607,5.72795,-11.2136,-101.883,0.29185
9.02,5.67263,-11.3223,-101.294,5.72686,-11.2253,-101.596,0.311599
9.03,5.67475,-11.363,-101.03,5.72548,-11.2366,-101.31,0.301824
9.04,5.68483,-11.369,-100.777,5.72383,-11.2477,-101.023,0.269871
9.05,5.69455,-11.383,-100.524,5.72189,-11.2586,-100.737,0.24304
9.06,5.72577,-11.3617,-100.249,5.71967,-11.2691,-100.45,0.222187
9.07,5.70456,-11.3694,-99.9302,5.71717,-11.2793,-100.164,0.248176
9.08,5.68868,-11.3511,-99.6697,5.7144,-11.2893,-99.8772,0.213166
9.09,5.7154,-11.3469,-99.4118,5.71134,-11.299,-99.5907,0.186039
9.1,5.74894,-11.3764,-99.1415,5.708,-11.3084,-99.3042,0.188105
9.11,5.73081,-11.3445,-98.8481,5.70438,-11.3175,-99.0177,0.178798
9.12,5.758,-11.3242,-98.5556,5.70049,-11.3264,-98.7312,0.195251
9.13,5.71532,-11.3437,-98.245,5.69631,-11.3349,-98.4448,0.204506
9.14,5.7253,-11.3308,-97.9357,5.69185,-11.3432,-98.1583,0.231828
9.15,5.70006,-11.36,-97.6186,5.68712,-11.3512,-97.8718,0.256178
9.16,5.68665,-11.3729,-97.363,5.68211,-11.3589,-97.5853,0.223722
9.17,5.66784,-11.3645,-97.1049,5.67682,-11.3663,-97.2989,0.192372
9.18,5.67862,-11.3415,-96.8456,5.67125,-11.3734,-97.0124,0.171355
9.19,5.68399,-11.3584,-96.5286,5.6654,-11.3803,-96.7259,0.202934
9.2,5.65108,-11.3814,-96.2124,5.65927,-11.3869,-96.4394,0.225645
9.21,5.64537,-11.3781,-95.8947,5.65287,-11.3931,-96.1529,0.257317
9.22,5.6341,-11.3805,-95.5755,5.64619,-11.3991,-95.8665,0.289433
9.23,5.61945,-11.3907,-95.3197,5.63924,-11.4049,-95.58,0.25748
9.24,5.64798,-11.4242,-95.0409,5.63201,-11.4103,-95.2935,0.256661
9.25,5.63208,-11.4334,-94.7847,5.6245,-11.4154,-95.007,0.224703
9.26,5.62563,-11.4346,-94.531,5.61671,-11.4203,-94.7205,0.192046
9.27,5.63163,-11.4422,-94.2776,5.60865,-11.4249,-94.4341,0.163492
9.28,5.64421,-11.4407,-94.0245,5.60032,-11.4291,-94.1476,0.139119
9.29,5.63515,-11.4616,-93.7061,5.59171,-11.4331,-93.8611,0.171448
9.3,5.60761,-11.4579,-93.4475,5.58283,-11.4369,-93.5746,0.13588
9.31,5.62922,-11.4644,-93.1905,5.57367,-11.4403,-93.2881,0.12396
9.32,5.63041,-11.4911,-92.93,5.56425,-11.4434,-93.0017,0.116931
9.33,5.61162,-11.4984,-92.6099,5.55454,-11.4463,-92.7152,0.139423
9.34,5.61634,-11.4795,-92.3009,5.54457,-11.4489,-92.4287,0.161488
9.35,5.63723,-11.4721,-92.0436,5.53432,-11.4511,-92.1422,0.157431
9.36,5.63192,-11.4743,-91.7256,5.52381,-11.4531,-91.8558,0.186161
9.37,5.58424,-11.4536,-91.4478,5.51302,-11.4549,-91.5693,0.152547
9.38,5.57939,-11.4455,-91.132,5.50196,-11.4563,-91.2828,0.182991
9.39,5.57945,-11.4396,-90.8794,5.49064,-11.4574,-90.9963,0.161242
9.4,5.54622,-11.4327,-90.5617,5.47904,-11.4583,-90.7098,0.176218
9.41,5.54643,-11.3916,-90.2905,5.46718,-11.4588,-90.4234,0.180628
9.42,5.50796,-11.3979,-89.9725,5.45504,-11.4591,-90.1369,0.192408
9.43,5.48882,-11.3988,-89.653,5.44264,-11.4591,-89.8504,0.219851
9.44,5.47751,-11.401,-89.3994,5.42998,-11.4588,-89.5639,0.189108
9.45,5.44804,-11.4102,-89.0793,5.41705,-11.4582,-89.2774,0.212016
9.46,5.43702,-11.4023,-88.7618,5.40385,-11.4574,-88.991,0.244278
9.47,5.44831,-11.3988,-88.4522,5.39038,-11.4562,-88.7045,0.275901
9.48,5.3886,-11.3995,-88.1567,5.37666,-11.4548,-88.418,0.269678
9.49,5.35132,-11.3916,-87.8948,5.36267,-11.4531,-88.1315,0.242667
9.5,5.34921,-11.3957,-87.5783,5.34841,-11.4511,-87.845,0.272567
9.51,5.31058,-11.3768,-87.2646,5.3339,-11.4488,-87.5586,0.299083
9.52,5.2718,-11.4069,-86.956,5.31912,-11.4462,-87.2721,0.312666
9.53,5.22813,-11.4204,-86.6399,5.30409,-11.4433,-86.9856,0.339738
9.54,5.22174,-11.4237,-86.3862,5.28879,-11.4401,-86.6991,0.307201
9.55,5.17277,-11.4188,-86.0722,5.27323,-11.4367,-86.4127,0.335785
9.56,5.14691,-11.4124,-85.8168,5.25742,-11.433,-86.1262,0.307886
9.57,5.15556,-11.4126,-85.5058,5.24135,-11.429,-85.8397,0.328304
9.58,5.1101,-11.403,-85.2415,5.22502,-11.4247,-85.5532,0.310943
9.59,5.0775,-11.3805,-84.9825,5.20843,-11.4201,-85.2667,0.291224
9.6,5.06013,-11.3525,-84.7267,5.19159,-11.4152,-84.9803,0.268938
9.61,5.02993,-11.3268,-84.4119,5.1745,-11.41,-84.6938,0.302004
9.62,5.02255,-11.3103,-84.0966,5.15715,-11.4046,-84.4073,0.327245
9.63,5.04864,-11.3018,-83.8055,5.13955,-11.3989,-84.1208,0.325288
9.64,5.00919,-11.299,-83.4869,5.1217,-11.3929,-83.8343,0.356125
9.65,5.00277,-11.2701,-83.2317,5.10359,-11.3866,-83.5479,0.333393
9.66,4.97549,-11.2706,-82.9749,5.08524,-11.38,-83.2614,0.306197
9.67,4.92808,-11.2755,-82.7065,5.06664,-11.3731,-82.9749,0.293549
9.68,4.87914,-11.2766,-82.4387,5.04779,-11.366,-82.6884,0.286824
9.69,4.8668,-11.3081,-82.1648,5.02869,-11.3585,-82.4019,0.264348
9.7,4.89185,-11.2948,-81.8752,5.00934,-11.3508,-82.1155,0.252193
9.71,4.85682,-11.325,-81.5967,4.98975,-11.3428,-81.829,0.2446
9.72,4.81715,-11.2764,-81.3038,4.96992,-11.3345,-81.5425,0.263452
9.73,4.83494,-11.2733,-81.0045,4.94984,-11.326,-81.256,0.2606
9.74,4.78607,-11.2643,-80.6874,4.92952,-11.3171,-80.9696,0.295134
9.75,4.76828,-11.256,-80.4341,4.90895,-11.308,-80.6831,0.26607
9.76,4.75829,-11.2511,-80.1166,4.88815,-11.2986,-80.3966,0.28859
9.77,4.74078,-11.2485,-79.7974,4.86711,-11.2889,-80.1101,0.316124
9.78,4.7249,-11.2122,-79.4872,4.84583,-11.2789,-79.8236,0.34119
9.79,4.68874,-11.2118,-79.2284,4.82431,-11.2686,-79.5372,0.317255
9.8,4.66922,-11.1889,-78.9752,4.80256,-11.2581,-79.2507,0.290121
9.81,4.63553,-11.1856,-78.6548,4.78057,-11.2473,-78.9642,0.32108
9.82,4.60645,-11.1717,-78.3349,4.75834,-11.2361,-78.6777,0.352908
9.83,4.61044,-11.1784,-78.0742,4.73588,-11.2248,-78.3912,0.320907
9.84,4.56442,-11.1879,-77.806,4.71319,-11.2131,-78.1048,0.307821
9.85,4.57023,-11.1602,-77.5492,4.69027,-11.2011,-77.8183,0.275655
9.86,4.5591,-11.1337,-77.235,4.66712,-11.1889,-77.5318,0.300638
9.87,4.5396,-11.1315,-76.9807,4.64374,-11.1764,-77.2453,0.268765
9.88,4.51994,-11.1464,-76.6664,4.62014,-11.1636,-76.9588,0.290699
9.89,4.51714,-11.1303,-76.3539,4.5963,-11.1505,-76.6724,0.313609
9.9,4.48722,-11.1049,-76.0993,4.57225,-11.1372,-76.3859,0.284614
9.91,4.46216,-11.1169,-75.7828,4.54796,-11.1236,-76.0994,0.311689
9.92,4.45114,-11.0588,-75.5055,4.52346,-11.1097,-75.8129,0.30628
9.93,4.40124,-11.0287,-75.2421,4.49873,-11.0955,-75.5265,0.290153
9.94,4.37652,-10.9895,-74.9296,4.47378,-11.081,-75.24,0.320332
9.95,4.37258,-10.9567,-74.6211,4.44862,-11.0663,-74.9535,0.344414
9.96,4.35535,-10.955,-74.3659,4.42323,-11.0513,-74.667,0.311061
9.97,4.34543,-10.9418,-74.1127,4.39763,-11.036,-74.3805,0.279263
9.98,4.32051,-10.9412,-73.8569,4.37182,-11.0204,-74.0941,0.246011
9.99,4.28491,-10.9215,-73.5369,4.34579,-11.0046,-73.8076,0.278551
10,4.23557,-10.8895,-73.2757,4.31954,-10.9885,-73.5211,0.263154
10.01,4.19361,-10.9062,-72.9641,4.29309,-10.9721,-73.2346,0.277893
10.02,4.20109,-10.9174,-72.6887,4.26642,-10.9554,-72.9481,0.258016
10.03,4.19733,-10.9188,-72.3786,4.23955,-10.9385,-72.6617,0.278837
10.04,4.1581,-10.8982,-72.0578,4.21246,-10.9213,-72.3752,0.31258
10.05,4.09095,-10.8663,-71.7533,4.18517,-10.9038,-72.0887,0.33298
10.06,4.07044,-10.8645,-71.497,4.15768,-10.886,-71.8022,0.30196
10.07,4.04368,-10.8254,-71.1832,4.12998,-10.868,-71.5158,0.330258
10.08,3.98759,-10.8432,-70.8864,4.10208,-10.8497,-71.2293,0.34045
10.09,3.95347,-10.7813,-70.6127,4.07398,-10.8311,-70.9428,0.333261
10.1,3.8963,-10.7882,-70.3011,4.04568,-10.8123,-70.6563,0.359382
10.11,3.84259,-10.7628,-70.0394,4.01718,-10.7932,-70.3698,0.344956
10.12,3.81808,-10.7455,-69.7193,3.98849,-10.7738,-70.0834,0.373102
10.13,3.80061,-10.7458,-69.4042,3.95959,-10.7541,-69.7969,0.395284
10.14,3.76497,-10.7315,-69.1495,3.93051,-10.7342,-69.5104,0.367952
10.15,3.73222,-10.7114,-68.8967,3.90123,-10.714,-69.2239,0.339211
10.16,3.74002,-10.7066,-68.6294,3.87176,-10.6936,-68.9374,0.311986
10.17,3.70199,-10.6762,-68.3099,3.8421,-10.6728,-68.651,0.343903
10.18,3.68501,-10.6958,-68.0115,3.81226,-10.6518,-68.3645,0.355097
10.19,3.68193,-10.6571,-67.7551,3.78222,-10.6306,-68.078,0.321084
10.2,3.69051,-10.6231,-67.4595,3.752,-10.6091,-67.7915,0.326678
10.21,3.65281,-10.579,-67.1443,3.7216,-10.5873,-67.505,0.354678
10.22,3.62529,-10.5512,-66.893,3.69101,-10.5652,-67.2186,0.320446
10.23,3.58918,-10.4864,-66.6225,3.66025,-10.5429,-66.9321,0.309894
10.24,3.55018,-10.4754,-66.3661,3.6293,-10.5203,-66.6456,0.279922
10.25,3.52102,-10.4183,-66.1058,3.59818,-10.4975,-66.3591,0.263279
10.26,3.50588,-10.4088,-65.8509,3.56688,-10.4744,-66.0727,0.228655
10.27,3.48363,-10.3602,-65.5404,3.53541,-10.451,-65.7862,0.258341
10.28,3.48492,-10.3418,-65.2341,3.50376,-10.4274,-65.4997,0.276455
10.29,3.45327,-10.3528,-64.9664,3.47194,-10.4035,-65.2132,0.24939
10.3,3.39135,-10.3207,-64.6509,3.43995,-10.3793,-64.9267,0.277593
10.31,3.36231,-10.2708,-64.3388,3.40779,-10.3549,-64.6403,0.308339
10.32,3.36649,-10.2338,-64.0795,3.37547,-10.3302,-64.3538,0.289331
10.33,3.343,-10.242,-63.8138,3.34298,-10.3053,-64.0673,0.261248
10.34,3.33947,-10.205,-63.5071,3.31032,-10.2801,-63.7808,0.290234
10.35,3.29714,-10.2237,-63.2101,3.2775,-10.2547,-63.4943,0.290036
10.36,3.31023,-10.2024,-62.9287,3.24453,-10.229,-63.2079,0.299105
10.37,3.30586,-10.1712,-62.6742,3.21139,-10.203,-62.9214,0.281604
10.38,3.26452,-10.1816,-62.363,3.1781,-10.1768,-62.6349,0.299549
10.39,3.23588,-10.1464,-62.112,3.14465,-10.1504,-62.3484,0.26799
10.4,3.19872,-10.102,-61.7949,3.11105,-10.1236,-62.0619,0.296104
10.41,3.16012,-10.0749,-61.5419,3.07729,-10.0967,-61.7755,0.262076
10.42,3.10116,-10.0513,-61.2224,3.04338,-10.0695,-61.489,0.283007
10.43,3.11114,-10.0191,-60.9323,3.00933,-10.042,-61.2025,0.305714
10.44,3.0834,-9.96872,-60.6785,2.97512,-10.0143,-60.916,0.281284
10.45,3.04432,-9.9543,-60.4233,2.94078,-9.98627,-60.6296,0.248318
10.46,2.98299,-9.962,-60.1376,2.90628,-9.95805,-60.3431,0.231463
10.47,2.93618,-9.91508,-59.8198,2.87165,-9.92957,-60.0566,0.256371
10.48,2.87808,-9.90447,-59.5017,2.83687,-9.90085,-59.7701,0.278515
10.49,2.8503,-9.88226,-59.2495,2.80196,-9.87188,-59.4836,0.247289
10.5,2.80758,-9.80992,-58.957,2.7669,-9.84266,-59.1972,0.252442
10.51,2.77579,-9.73804,-58.6865,2.73172,-9.8132,-58.9107,0.247383
10.52,2.73692,-9.71518,-58.3638,2.69639,-9.78349,-58.6242,0.278696
10.53,2.68621,-9.67526,-58.0439,2.66094,-9.75354,-58.3377,0.309195
10.54,2.63015,-9.60878,-57.7716,2.62536,-9.72334,-58.0512,0.302986
10.55,2.59731,-9.59339,-57.4506,2.58964,-9.6929,-57.7648,0.330846
10.56,2.56511,-9.58698,-57.1331,2.5538,-9.66222,-57.4783,0.355335
10.57,2.51026,-9.58329,-56.8656,2.51784,-9.6313,-57.1918,0.32859
10.58,2.51933,-9.561,-56.5814,2.48175,-9.60013,-56.9053,0.33453
10.59,2.44301,-9.51663,-56.2768,2.44554,-9.56873,-56.6188,0.345605
10.6,2.41884,-9.44309,-55.9853,2.40921,-9.53708,-56.3324,0.361252
10.61,2.40392,-9.37959,-55.7245,2.37276,-9.5052,-56.0459,0.351181
10.62,2.35417,-9.35081,-55.47,2.3362,-9.47308,-55.7594,0.3174
10.63,2.29734,-9.28595,-55.2027,2.29952,-9.44072,-55.4729,0.311112
10.64,2.2249,-9.2484,-54.9333,2.26273,-9.40813,-55.1865,0.296502
10.65,2.18392,-9.24408,-54.6715,2.22583,-9.3753,-54.9,0.260916
10.66,2.17481,-9.23311,-54.4102,2.18882,-9.34224,-54.6135,0.229121
10.67,2.1155,-9.21994,-54.0921,2.1517,-9.30894,-54.327,0.248363
10.68,2.09171,-9.14246,-53.8124,2.11447,-9.27542,-54.0405,0.261864
10.69,2.04118,-9.08966,-53.4945,2.07715,-9.24165,-53.7541,0.297949
10.7,2.00218,-9.0693,-53.1731,2.03972,-9.20766,-53.4676,0.322086
10.71,1.959,-9.01943,-52.8536,2.00219,-9.17344,-53.1811,0.358261
10.72,1.93373,-8.97681,-52.6036,1.96456,-9.13899,-52.8946,0.330343
10.73,1.91027,-8.96408,-52.3472,1.92684,-9.10431,-52.6081,0.294364
10.74,1.87134,-8.88768,-52.0495,1.88902,-9.0694,-52.3217,0.325409
10.75,1.81898,-8.89438,-51.7498,1.85111,-9.03427,-52.0352,0.314913
10.76,1.76925,-8.88447,-51.4884,1.81311,-8.99891,-51.7487,0.28149
10.77,1.71698,-8.86229,-51.166,1.77502,-8.96332,-51.4622,0.309868
10.78,1.6675,-8.80438,-50.849,1.73684,-8.92752,-51.1757,0.346085
10.79,1.63275,-8.77692,-50.5975,1.69858,-8.89148,-50.8893,0.31096
10.8,1.62068,-8.76668,-50.3342,1.66023,-8.85523,-50.6028,0.279796
10.81,1.57507,-8.68727,-50.0392,1.62181,-8.81875,-50.3163,0.303829
10.82,1.55697,-8.65216,-49.7888,1.5833,-8.78206,-50.0298,0.271506
10.83,1.53431,-8.62949,-49.536,1.54472,-8.74514,-49.7434,0.236302
10.84,1.4846,-8.59424,-49.2121,1.50606,-8.70801,-49.4569,0.267804
10.85,1.4183,-8.55354,-48.893,1.46732,-8.67065,-49.1704,0.298321
10.86,1.40314,-8.50033,-48.5814,1.42852,-8.63309,-48.8839,0.327882
10.87,1.3663,-8.47255,-48.2584,1.38964,-8.5953,-48.5974,0.358047
10.88,1.30771,-8.43807,-47.9353,1.3507,-8.5573,-48.311,0.390415
10.89,1.22941,-8.4241,-47.6428,1.31169,-8.51909,-48.0245,0.390178
10.9,1.20947,-8.3894,-47.3926,1.27262,-8.48066,-47.738,0.35383
10.91,1.15984,-8.35645,-47.1398,1.23348,-8.44202,-47.4515,0.321306
10.92,1.11233,-8.32126,-46.8155,1.19428,-8.40317,-47.165,0.356777
10.93,1.10392,-8.29404,-46.5592,1.15503,-8.36411,-46.8786,0.323667
10.94,1.07637,-8.28851,-46.2492,1.11572,-8.32484,-46.5921,0.34138
10.95,1.01191,-8.26265,-45.9874,1.07635,-8.28537,-46.3056,0.316286
10.96,0.94797,-8.22485,-45.6659,1.03693,-8.24568,-46.0191,0.35229
10.97,0.920324,-8.16223,-45.4138,0.997463,-8.20579,-45.7326,0.320157
10.98,0.885531,-8.08643,-45.1537,0.957944,-8.1657,-45.4462,0.301823
10.99,0.832557,-8.02821,-44.8996,0.918378,-8.1254,-45.1597,0.279663
11,0.80287,-7.97987,-44.5788,0.878767,-8.0849,-44.8732,0.311786
11.01,0.778753,-7.96229,-44.3227,0.839114,-8.04419,-44.5867,0.275012
11.02,0.702669,-7.94048,-44.0462,0.799419,-8.00329,-44.3003,0.266532
11.03,0.694043,-7.92429,-43.7806,0.759685,-7.96218,-44.0138,0.236388
11.04,0.632959,-7.87224,-43.4597,0.719914,-7.92088,-43.7273,0.274111
11.05,0.598135,-7.81752,-43.1387,0.680107,-7.87937,-43.4408,0.308298
11.06,0.55715,-7.7911,-42.8159,0.640267,-7.83767,-43.1543,0.340497
11.07,0.48539,-7.74213,-42.5533,0.600396,-7.79578,-42.8679,0.324412
11.08,0.471741,-7.73696,-42.2661,0.560496,-7.75369,-42.5814,0.316211
11.09,0.420068,-7.7307,-41.9955,0.520567,-7.7114,-42.2949,0.303378
11.1,0.350099,-7.67354,-41.7329,0.480614,-7.66892,-42.0084,0.288717
11.11,0.322777,-7.59519,-41.4278,0.440637,-7.62625,-41.7219,0.30368
11.12,0.301136,-7.54171,-41.1785,0.400638,-7.58339,-41.4355,0.266369
11.13,0.284305,-7.53504,-40.9048,0.36062,-7.54035,-41.149,0.246193
11.14,0.205139,-7.47106,-40.6253,0.320584,-7.49711,-40.8625,0.251283
11.15,0.207429,-7.4401,-40.3543,0.280532,-7.45368,-40.576,0.224696
11.16,0.135366,-7.39828,-40.0915,0.240466,-7.41007,-40.2896,0.21225
11.17,0.0866038,-7.35106,-39.7662,0.200389,-7.36627,-40.0031,0.24974
11.18,0.06463,-7.27134,-39.465,0.160302,-7.32229,-39.7166,0.262509
11.19,0.0297396,-7.21985,-39.1421,0.120207,-7.27813,-39.4301,0.296609
11.2,-0.0134986,-7.17884,-38.8935,0.0801063,-7.23378,-39.1436,0.261669
11.21,-0.0800286,-7.17147,-38.5999,0.0400015,-7.18926,-38.8572,0.270489
11.22,-0.121439,-7.14593,-38.3475,-0.00010523,-7.14455,-38.5707,0.240417
11.23,-0.155567,-7.08701,-38.0257,-0.0402119,-7.09966,-38.2842,0.27006
11.24,-0.150568,-7.03444,-37.7413,-0.0803167,-7.0546,-37.9977,0.258234
11.25,-0.176317,-6.99543,-37.4935,-0.120417,-7.00936,-37.7112,0.218559
11.26,-0.197405,-6.96056,-37.1743,-0.160512,-6.96395,-37.4248,0.248726
11.27,-0.233963,-6.91221,-36.8496,-0.200599,-6.91836,-37.1383,0.286616
11.28,-0.247952,-6.88593,-36.5931,-0.240677,-6.8726,-36.8518,0.258316
11.29,-0.299913,-6.88343,-36.3079,-0.280742,-6.82666,-36.5653,0.262035
11.3,-0.374631,-6.81828,-36.0391,-0.320794,-6.78056,-36.2788,0.242417
11.31,-0.417927,-6.78495,-35.7893,-0.36083,-6.73429,-35.9924,0.210537
11.32,-0.442977,-6.71181,-35.5352,-0.400848,-6.68785,-35.7059,0.172623
11.33,-0.486195,-6.69621,-35.2177,-0.440847,-6.64124,-35.4194,0.208948
11.34,-0.541017,-6.6514,-34.9669,-0.480824,-6.59446,-35.1329,0.179223
11.35,-0.564199,-6.59431,-34.7186,-0.520777,-6.54752,-34.8465,0.138404
11.36,-0.600891,-6.55749,-34.3934,-0.560705,-6.50042,-34.56,0.176351
11.37,-0.659428,-6.50185,-34.0685,-0.600605,-6.45315,-34.2735,0.212421
11.38,-0.696154,-6.46583,-33.7435,-0.640477,-6.40573,-33.987,0.250906
11.39,-0.724995,-6.44308,-33.4892,-0.680316,-6.35814,-33.7005,0.227482
11.4,-0.804471,-6.39346,-33.1766,-0.720123,-6.31039,-33.4141,0.256826
11.41,-0.824208,-6.33523,-32.9278,-0.759894,-6.26249,-33.1276,0.215695
11.42,-0.859958,-6.32539,-32.6187,-0.799627,-6.21443,-32.8411,0.250011
11.43,-0.891283,-6.26347,-32.3715,-0.839322,-6.16621,-32.5546,0.208924
11.44,-0.966501,-6.21565,-32.0537,-0.878975,-6.11784,-32.2681,0.243229
11.45,-1.00704,-6.13342,-31.7967,-0.918586,-6.06932,-31.9817,0.2066
11.46,-1.0615,-6.1187,-31.5306,-0.958151,-6.02064,-31.6952,0.209263
11.47,-1.09744,-6.0761,-31.2846,-0.99767,-5.97182,-31.4087,0.183383
11.48,-1.14662,-5.98221,-30.9954,-1.03714,-5.92284,-31.1222,0.169464
11.49,-1.1474,-5.91841,-30.6969,-1.07656,-5.87372,-30.8357,0.155816
11.5,-1.19946,-5.82487,-30.4158,-1.11592,-5.82445,-30.5493,0.150116
11.51,-1.22818,-5.7597,-30.1686,-1.15524,-5.77503,-30.2628,0.114212
11.52,-1.24223,-5.73021,-29.9133,-1.19449,-5.72547,-29.9763,0.075339
11.53,-1.27033,-5.67965,-29.5885,-1.23369,-5.67577,-29.6898,0.104377
11.54,-1.32502,-5.61874,-29.2631,-1.27282,-5.62593,-29.4034,0.144958
11.55,-1.39288,-5.55951,-28.9424,-1.3119,-5.57594,-29.1169,0.185832
11.56,-1.46992,-5.52757,-28.6352,-1.3509,-5.52582,-28.8304,0.218641
11.57,-1.47765,-5.49102,-28.3788,-1.38985,-5.47555,-28.5439,0.180146
11.58,-1.50127,-5.45124,-28.0554,-1.42872,-5.42515,-28.2574,0.20971
